"TOA5","CR800Series","CR800","35658","CR800.Std.28","CPU:Ultralytics1.CR8","18129","Five_Sec"
"TIMESTAMP","RECORD","BattV","PTemp_C","SlrW","AirTC","RH","NMEASent(1)","NMEASent(2)","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","MagVar","FixQual","NumSats","Altitude","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","BP_kPa","VWC","EC","T","P","PA","VR"
"2015-09-15 14:16:40",21,13.05,12.09,48.95,7.037,88.2,"$GPRMC,191636,A,6451.5933,N,14750.9925,W,001.0,316.4,150915,019.4,E","$GPGGA,191636,6451.5933,N,14750.9925,W,1,06,1.1,224.8,M,7.9,M,,",64,51.59,-147,-50.99,1,316.4,19.4,1,6,224.8,"NAN",0.02,0,0,0,97.9,0,0,6.243,1.022,1.081,1
"2015-09-15 14:16:45",22,13.05,12.09,48.95,7.037,88.2,"$GPRMC,191641,A,6451.5940,N,14750.9920,W,000.9,313.8,150915,019.4,E","$GPGGA,191641,6451.5940,N,14750.9920,W,1,06,1.1,224.4,M,7.9,M,,",64,51.59,-147,-50.99,0.9,313.8,19.4,1,6,224.4,"NAN",0.03,0,0,0,97.8,0,0.001,6.24,1.018,1.081,1
"2015-09-15 14:16:50",23,13.05,12.07,48.95,7.037,88.3,"$GPRMC,191646,A,6451.5950,N,14750.9919,W,001.1,313.1,150915,019.4,E","$GPGGA,191646,6451.5950,N,14750.9919,W,1,06,1.1,224.8,M,7.9,M,,",64,51.6,-147,-50.99,1.1,313.1,19.4,1,6,224.7,"NAN",0.01,0,0,0,97.9,0,0,6.246,1.021,1.081,1
"2015-09-15 14:16:55",24,13.05,12.07,48.95,7.003,88.3,"$GPRMC,191651,A,6451.5958,N,14750.9918,W,001.0,315.0,150915,019.4,E","$GPGGA,191651,6451.5958,N,14750.9918,W,1,06,1.1,224.9,M,7.9,M,,",64,51.6,-147,-50.99,1,315,19.4,1,6,224.9,"NAN",0.03,0,0,0,97.9,0,0.001,6.237,1.102,1.086,1.001
"2015-09-15 14:17:00",25,13.05,12.05,48.95,7.037,88.4,"$GPRMC,191656,A,6451.5959,N,14750.9912,W,000.0,317.2,150915,019.4,E","$GPGGA,191656,6451.5959,N,14750.9912,W,1,07,1.1,224.0,M,7.9,M,,",64,51.6,-147,-50.99,0,317.2,19.4,1,7,224,"NAN",0.01,0,0,0,97.9,0,0,6.27,1.11,1.086,1
"2015-09-15 14:17:05",26,13.05,12.05,48.95,7.037,88.4,"$GPRMC,191701,A,6451.5962,N,14750.9917,W,001.4,312.8,150915,019.4,E","$GPGGA,191701,6451.5962,N,14750.9917,W,1,08,1.0,223.7,M,7.9,M,,",64,51.6,-147,-50.99,1.4,315.8,19.4,1,7,223.7,"NAN",1.03,0,0,0,97.9,0,0.001,6.3,1.09,1.085,1
"2015-09-15 14:17:10",27,13.05,12.05,48.95,7.105,88.5,"$GPRMC,191706,A,6451.5957,N,14750.9908,W,000.0,316.8,150915,019.4,E","$GPGGA,191706,6451.5957,N,14750.9908,W,1,06,1.1,223.8,M,7.9,M,,",64,51.6,-147,-50.99,0,316.8,19.4,1,6,223.8,"NAN",0.03,0,0,0,97.8,0,0.001,6.267,1.104,1.086,1
"2015-09-15 14:17:15",28,13.05,12.02,48.95,7.139,88.6,"$GPRMC,191711,A,6451.5955,N,14750.9901,W,000.0,316.8,150915,019.4,E","$GPGGA,191711,6451.5955,N,14750.9901,W,1,08,1.0,223.8,M,7.9,M,,",64,51.6,-147,-50.99,0,316.8,19.4,1,8,223.8,"NAN",0,0,0,0,97.8,0,0.001,6.291,1.102,1.086,1.001
"2015-09-15 14:17:20",29,13.05,12.02,49.29,7.139,88.8,"$GPRMC,191716,A,6451.5952,N,14750.9890,W,000.0,317.0,150915,019.4,E","$GPGGA,191716,6451.5952,N,14750.9890,W,1,07,1.3,223.5,M,7.9,M,,",64,51.6,-147,-50.99,0,317,19.4,1,8,223.5,"NAN",0,0,0,0,97.9,0,0.001,6.255,1.107,1.086,1
"2015-09-15 14:17:25",30,13.05,12,49.29,7.207,88.8,"$GPRMC,191721,A,6451.5954,N,14750.9890,W,000.0,317.0,150915,019.4,E","$GPGGA,191721,6451.5954,N,14750.9890,W,1,08,1.3,223.6,M,7.9,M,,",64,51.6,-147,-50.99,0,317,19.4,1,8,223.6,"NAN",0,0,0,0,97.9,0,0,6.303,1.111,1.086,1
"2015-09-15 14:17:30",31,13.05,12,49.29,7.207,88.8,"$GPRMC,191726,A,6451.5966,N,14750.9905,W,000.0,326.7,150915,019.4,E","$GPGGA,191726,6451.5966,N,14750.9905,W,1,08,1.0,224.6,M,7.9,M,,",64,51.6,-147,-50.99,0,326.7,19.4,1,8,224.3,"NAN",0.01,0,0,0,97.8,0,0.001,6.285,1.106,1.086,1
"2015-09-15 14:17:35",32,13.04,12,49.29,7.207,88.8,"$GPRMC,191731,A,6451.5982,N,14750.9921,W,000.0,317.7,150915,019.4,E","$GPGGA,191731,6451.5982,N,14750.9921,W,1,08,1.3,226.1,M,7.9,M,,",64,51.6,-147,-50.99,0,317.7,19.4,1,8,225.8,"NAN",0.01,0,0,0,97.9,0,0.001,6.306,1.103,1.086,1.001
"2015-09-15 14:17:40",33,13.05,12,49.63,7.173,88.7,"$GPRMC,191736,A,6451.5997,N,14750.9934,W,000.7,328.7,150915,019.4,E","$GPGGA,191736,6451.5997,N,14750.9934,W,1,08,1.3,227.7,M,7.9,M,,",64,51.6,-147,-50.99,0.9,326.2,19.4,1,7,227.4,"NAN",1.03,0,0,0,97.9,0,0.001,6.333,1.108,1.086,1
"2015-09-15 14:17:45",34,13.04,11.98,49.63,7.207,88.7,"$GPRMC,191741,A,6451.6000,N,14750.9940,W,000.0,328.7,150915,019.4,E","$GPGGA,191741,6451.6000,N,14750.9940,W,1,08,1.3,228.2,M,7.9,M,,",64,51.6,-147,-50.99,0,328.7,19.4,1,8,228.2,"NAN",1.01,0,0,0,97.9,0,0.001,6.336,1.104,1.086,1
"2015-09-15 14:17:50",35,13.04,11.98,49.63,7.173,88.6,"$GPRMC,191746,A,6451.6000,N,14750.9939,W,000.8,324.3,150915,019.4,E","$GPGGA,191746,6451.6000,N,14750.9939,W,1,08,1.3,228.1,M,7.9,M,,",64,51.6,-147,-50.99,0.8,324.3,19.4,1,8,228.2,"NAN",0.01,0,0,0,97.9,0,0.001,6.342,1.106,1.086,1
"2015-09-15 14:17:55",36,13.04,11.98,49.63,7.241,88.6,"$GPRMC,191751,A,6451.5999,N,14750.9935,W,000.0,324.3,150915,019.4,E","$GPGGA,191751,6451.5999,N,14750.9935,W,1,08,1.3,227.7,M,7.9,M,,",64,51.6,-147,-50.99,0,324.3,19.4,1,8,227.7,"NAN",0.01,0,0,0,97.9,0,0,6.366,1.11,1.086,1
"2015-09-15 14:18:00",37,13.04,11.96,49.97,7.241,88.5,"$GPRMC,191756,A,6451.5997,N,14750.9934,W,000.0,324.3,150915,019.4,E","$GPGGA,191756,6451.5997,N,14750.9934,W,1,08,1.3,226.1,M,7.9,M,,",64,51.6,-147,-50.99,0,324.3,19.4,1,8,226.5,"NAN",0,0,0,0,97.8,0,0.001,6.339,1.103,1.086,1
"2015-09-15 14:18:05",38,13.04,11.96,49.97,7.207,88.5,"$GPRMC,191801,A,6451.5983,N,14750.9907,W,000.0,324.3,150915,019.4,E","$GPGGA,191801,6451.5983,N,14750.9907,W,1,08,1.3,224.6,M,7.9,M,,",64,51.6,-147,-50.99,0,324.3,19.4,1,8,224.8,"NAN",1.01,0,0,0,97.9,0,0,6.327,1.109,1.086,1
"2015-09-15 14:18:10",39,13.04,11.96,49.97,7.241,88.4,"$GPRMC,191806,A,6451.5977,N,14750.9902,W,000.0,324.3,150915,019.4,E","$GPGGA,191806,6451.5977,N,14750.9902,W,1,08,1.3,223.3,M,7.9,M,,",64,51.6,-147,-50.99,0,324.3,19.4,1,8,223.6,"NAN",0,0,0,0,97.8,0,0,6.333,1.109,1.086,1
"2015-09-15 14:18:15",40,13.04,11.96,50.3,7.241,88.4,"$GPRMC,191811,A,6451.5971,N,14750.9890,W,000.0,324.3,150915,019.4,E","$GPGGA,191811,6451.5971,N,14750.9890,W,1,07,2.0,222.2,M,7.9,M,,",64,51.6,-147,-50.99,0,324.3,19.4,1,7,222.3,"NAN",0.01,0,0,0,97.8,0,0,6.345,1.109,1.086,1
"2015-09-15 14:18:20",41,13.04,11.96,50.3,7.275,88.5,"$GPRMC,191816,A,6451.5972,N,14750.9875,W,000.7,334.1,150915,019.4,E","$GPGGA,191816,6451.5972,N,14750.9875,W,1,08,1.3,221.9,M,7.9,M,,",64,51.6,-147,-50.99,0.7,334.1,19.4,1,8,221.9,"NAN",0,0,0,0,97.9,0,0.001,6.377,1.104,1.086,1
"2015-09-15 14:18:25",42,13.04,11.93,50.3,7.241,88.5,"$GPRMC,191821,A,6451.5964,N,14750.9846,W,000.9,139.9,150915,019.4,E","$GPGGA,191821,6451.5964,N,14750.9846,W,1,08,1.0,221.9,M,7.9,M,,",64,51.6,-147,-50.98,0.9,139.9,19.4,1,8,221.9,"NAN",0.01,0,0,0,97.8,0,0.001,6.392,1.105,1.086,1
"2015-09-15 14:18:30",43,13.04,11.93,50.3,7.241,88.4,"$GPRMC,191826,A,6451.5964,N,14750.9840,W,000.0,322.0,150915,019.4,E","$GPGGA,191826,6451.5964,N,14750.9840,W,1,08,1.0,221.7,M,7.9,M,,",64,51.6,-147,-50.98,0.6,322,19.4,1,8,221.8,"NAN",1.04,0,0,0,97.9,0,0,6.395,1.109,1.086,1
"2015-09-15 14:18:35",44,13.04,11.93,50.3,7.241,88.4,"$GPRMC,191831,A,6451.5963,N,14750.9832,W,000.0,322.0,150915,019.4,E","$GPGGA,191831,6451.5963,N,14750.9832,W,1,08,1.3,221.1,M,7.9,M,,",64,51.6,-147,-50.98,0,322,19.4,1,8,221.2,"NAN",1.01,0,0,0,97.9,0,0.001,6.386,1.107,1.086,1
"2015-09-15 14:18:40",45,13.04,11.91,50.64,7.309,88.3,"$GPRMC,191836,A,6451.5963,N,14750.9827,W,000.0,322.0,150915,019.4,E","$GPGGA,191836,6451.5963,N,14750.9827,W,1,08,1.3,220.7,M,7.9,M,,",64,51.6,-147,-50.98,0,322,19.4,1,7,220.8,"NAN",1.02,0,0,0,97.8,0,0.001,6.392,1.107,1.086,1
"2015-09-15 14:18:45",46,13.04,11.91,50.64,7.241,88.2,"$GPRMC,191841,A,6451.5962,N,14750.9834,W,000.0,322.0,150915,019.4,E","$GPGGA,191841,6451.5962,N,14750.9834,W,1,08,1.0,220.0,M,7.9,M,,",64,51.6,-147,-50.98,0,322,19.4,1,8,220.2,"NAN",0.99,0,0,0,97.9,0,0.001,6.404,1.102,1.086,1.001
"2015-09-15 14:18:50",47,13.04,11.91,50.64,7.275,88.2,"$GPRMC,191846,A,6451.5965,N,14750.9862,W,000.7,310.2,150915,019.4,E","$GPGGA,191846,6451.5965,N,14750.9862,W,1,08,1.3,219.8,M,7.9,M,,",64,51.6,-147,-50.99,0.8,310.8,19.4,1,8,219.9,"NAN",1.02,0,0,0,97.9,0,0.001,6.413,1.107,1.086,1
"2015-09-15 14:18:55",48,13.03,11.91,50.64,7.309,88.1,"$GPRMC,191851,A,6451.5964,N,14750.9871,W,000.0,310.2,150915,019.4,E","$GPGGA,191851,6451.5964,N,14750.9871,W,1,08,1.3,219.1,M,7.9,M,,",64,51.6,-147,-50.99,0,310.2,19.4,1,8,219.2,"NAN",1.01,0,0,0,97.9,0,0,6.404,1.109,1.086,1
"2015-09-15 14:19:00",49,13.03,11.91,50.3,7.309,88,"$GPRMC,191856,A,6451.5959,N,14750.9870,W,000.0,310.2,150915,019.4,E","$GPGGA,191856,6451.5959,N,14750.9870,W,1,08,1.3,218.6,M,7.9,M,,",64,51.6,-147,-50.99,0,310.2,19.4,1,8,218.7,"NAN",0.01,0,0,0,97.9,0,0.001,6.41,1.106,1.086,1
"2015-09-15 14:19:05",50,13.03,11.89,50.3,7.275,88,"$GPRMC,191901,A,6451.5960,N,14750.9878,W,000.0,310.2,150915,019.4,E","$GPGGA,191901,6451.5960,N,14750.9878,W,1,08,1.3,218.2,M,7.9,M,,",64,51.6,-147,-50.99,0,310.2,19.4,1,7,218.4,"NAN",1.03,0,0,0,97.9,0,0,6.425,1.112,1.086,1
"2015-09-15 14:19:10",51,13.03,11.89,50.3,7.309,87.9,"$GPRMC,191906,A,6451.5972,N,14750.9907,W,000.0,317.5,150915,019.4,E","$GPGGA,191906,6451.5972,N,14750.9907,W,1,08,1.3,217.4,M,7.9,M,,",64,51.6,-147,-50.99,0,317.5,19.4,1,8,217.6,"NAN",0.01,0,0,0,97.8,0,0,6.443,1.111,1.086,1
"2015-09-15 14:19:15",52,13.03,11.89,49.97,7.241,87.8,"$GPRMC,191911,A,6451.5969,N,14750.9894,W,000.0,317.5,150915,019.4,E","$GPGGA,191911,6451.5969,N,14750.9894,W,1,07,1.3,216.7,M,7.9,M,,",64,51.6,-147,-50.99,0,317.5,19.4,1,8,216.8,"NAN",0.01,0,0,0,97.9,0,0.001,6.422,1.106,1.086,1
"2015-09-15 14:19:20",53,13.03,11.89,49.97,7.309,87.6,"$GPRMC,191916,A,6451.5969,N,14750.9891,W,000.0,317.5,150915,019.4,E","$GPGGA,191916,6451.5969,N,14750.9891,W,1,07,1.0,216.5,M,7.9,M,,",64,51.6,-147,-50.99,0,317.5,19.4,1,7,216.6,"NAN",0,0,0,0,97.8,0,0,6.437,1.111,1.086,1
"2015-09-15 14:19:25",54,13.03,11.86,49.63,7.275,87.6,"$GPRMC,191921,A,6451.5971,N,14750.9895,W,000.0,317.5,150915,019.4,E","$GPGGA,191921,6451.5971,N,14750.9895,W,1,07,1.0,216.5,M,7.9,M,,",64,51.6,-147,-50.99,0,317.5,19.4,1,7,216.5,"NAN",0.03,0,0,0,97.9,0,0.001,6.446,1.105,1.086,1
"2015-09-15 14:19:30",55,13.03,11.86,49.63,7.241,87.4,"$GPRMC,191926,A,6451.5971,N,14750.9895,W,000.0,317.5,150915,019.4,E","$GPGGA,191926,6451.5971,N,14750.9895,W,1,07,1.0,216.5,M,7.9,M,,",64,51.6,-147,-50.99,0,317.5,19.4,1,7,216.5,"NAN",0.01,0,0,0,97.9,0,0,6.467,1.11,1.086,1
"2015-09-15 14:19:35",56,13.03,11.86,49.29,7.309,87.4,"$GPRMC,191931,A,6451.5975,N,14750.9907,W,000.0,323.3,150915,019.4,E","$GPGGA,191931,6451.5975,N,14750.9907,W,1,07,1.0,216.5,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,216.4,"NAN",0,0,0,0,97.8,0,0.001,6.458,1.107,1.086,1
"2015-09-15 14:19:40",57,13.03,11.86,48.95,7.241,87.4,"$GPRMC,191936,A,6451.5980,N,14750.9917,W,000.0,323.3,150915,019.4,E","$GPGGA,191936,6451.5980,N,14750.9917,W,1,07,1.0,216.3,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,216.3,"NAN",0.01,0,0,0,97.9,0,0.001,6.464,1.106,1.086,1
"2015-09-15 14:19:45",58,13.03,11.86,48.95,7.275,87.5,"$GPRMC,191941,A,6451.5988,N,14750.9930,W,000.0,323.3,150915,019.4,E","$GPGGA,191941,6451.5988,N,14750.9930,W,1,07,1.3,216.6,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,216.5,"NAN",1.02,0,0,0,97.9,0,0.001,6.437,1.101,1.086,1.001
"2015-09-15 14:19:50",59,13.03,11.86,48.62,7.241,87.4,"$GPRMC,191946,A,6451.5997,N,14750.9941,W,000.0,323.3,150915,019.4,E","$GPGGA,191946,6451.5997,N,14750.9941,W,1,07,1.3,217.0,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,216.9,"NAN",0,0,0,0,97.8,0,0.001,6.458,1.107,1.086,1
"2015-09-15 14:19:55",60,13.03,11.84,48.28,7.241,87.3,"$GPRMC,191951,A,6451.5997,N,14750.9940,W,000.0,323.3,150915,019.4,E","$GPGGA,191951,6451.5997,N,14750.9940,W,1,07,1.0,217.0,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,217,"NAN",0,0,0,0,97.9,0,0.001,6.464,1.108,1.086,1
"2015-09-15 14:20:00",61,13.03,11.84,47.94,7.241,87.4,"$GPRMC,191956,A,6451.5997,N,14750.9936,W,000.0,323.3,150915,019.4,E","$GPGGA,191956,6451.5997,N,14750.9936,W,1,07,1.0,216.8,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,216.8,"NAN",0.03,0,0,0,97.9,0,0.001,6.455,1.105,1.086,1
"2015-09-15 14:20:05",62,13.03,11.84,47.94,7.241,87.3,"$GPRMC,192001,A,6451.5999,N,14750.9938,W,000.0,323.3,150915,019.4,E","$GPGGA,192001,6451.5999,N,14750.9938,W,1,07,1.3,217.0,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,217,"NAN",0.02,0,0,0,97.8,0,0.001,6.464,1.107,1.086,1
"2015-09-15 14:20:10",63,13.03,11.82,47.6,7.241,87.3,"$GPRMC,192006,A,6451.5998,N,14750.9934,W,000.0,323.3,150915,019.4,E","$GPGGA,192006,6451.5998,N,14750.9934,W,1,07,1.0,217.1,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,217.1,"NAN",0.04,0,0,0,97.9,0,0.001,6.443,1.106,1.086,1
"2015-09-15 14:20:15",64,13.03,11.82,47.26,7.275,87.2,"$GPRMC,192011,A,6451.5996,N,14750.9925,W,000.0,323.3,150915,019.4,E","$GPGGA,192011,6451.5996,N,14750.9925,W,1,07,1.3,217.1,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,217.1,"NAN",1.02,0,0,0,97.8,0,0,6.482,1.111,1.086,1
"2015-09-15 14:20:20",65,13.02,11.82,47.26,7.275,87.1,"$GPRMC,192016,A,6451.5991,N,14750.9916,W,000.0,323.3,150915,019.4,E","$GPGGA,192016,6451.5991,N,14750.9916,W,1,07,1.0,217.3,M,7.9,M,,",64,51.6,-147,-50.99,0,323.3,19.4,1,7,217.2,"NAN",1.03,0,0,0,97.8,0,0.001,6.464,1.102,1.086,1.001
